Release ID,Artist,Title,Year,Genres,Formats
578940,Frozen Plasma,Hypocrite,2005,Electronic,CD
203270,Various,Labor CD - Labor Sonor / KuLe / Berlin,2004,Electronic,CD
640824,Silicone Soul Featuring Louise Clare Marshall,Right On!,2001,Electronic,CD
4058702,Alberto Fortis,Fortissimo,1991,Pop,CD
1645777,Rochelle (2),Think Twice,1995,Electronic,CD
2971862,U2,Wide Awake In America,1990,Rock,CD
3410363,Враги,В Ожидании Чуда,2006,Rock,CD
4844991,Overkill,W.F.O.,2005,Rock,CD
2638449,Barricade (5),Le Rire Des Camisoles,2005,"Jazz, Rock",CD
1056336,CJ Stone,Don't Look Back,2003,Electronic,CD
2896796,Tab Benoit,Medicine,2011,"Rock, Blues",CD
3715938,Various,To What Strange Place : The Music Of The Ottoman-American Diaspora 1916-1929,2011,"Folk, World, & Country",CD
864072,Eisbrecher,Mein Blut,2003,Electronic,CD
202069,Cabaret Voltaire,Mix-Up,1990,Electronic,CD
1161594,Various,Super Eurobeat Presents Euromach 14,2002,Electronic,CD
3529688,Jimmy And The Teasers,Fabulously Trashy,2002,Rock,CD
2434693,Lee Konitz & Ted Brown,Dig-It,1999,Jazz,CD
3021352,Heidi Skjerve,Morning News Of The Woods,2008,Jazz,CD
4052606,Lutricia McNeal,Whatcha Been Doing,1999,Electronic,CD
990797,Atsushi Shindo,Shake!,2001,"Rock, Pop",CD
657295,Queensrÿche,Operation: Mindcrime II,2006,Rock,CD
4524056,Νίκος Τσιαμτσίκας,Messing With The Blues,2005,"Rock, Blues",CD
4098710,Various,The Best Of The Rubble Collection Vol. 4 (Love Songs Of The 60's),1999,"Rock, Pop",CD
4553156,Saxon,Beast Of Rock,2001,Rock,CD
2485495,King Crimson,Lizard,2000,Rock,CD
3441282,Willeke Alberti,Liefde Is...,1989,Pop,CD
2775567,Yarbrough & Peoples,Be A Winner,2011,Funk / Soul,CD
2963961,Michael Wendler,Donnerwetter,2011,"Electronic, Pop",CD
4715855,Daft Punk,Random Access Memories,2013,"Electronic, Funk / Soul, Pop",CD
